GAME_ID,GAME_DATE,home_team,away_team,home_win,home_win_avg_last5,home_pts_avg_last5,home_reb_avg_last5,home_ast_avg_last5,home_rest_days,away_win_avg_last5,away_pts_avg_last5,away_reb_avg_last5,away_ast_avg_last5,away_rest_days
22100071,2021-10-29,TOR,ORL,1,0.4,103.8,50.2,20.4,2.0,0.2,100.8,43.8,21.2,2.0
22100072,2021-10-29,BKN,IND,1,0.4,102.0,46.2,21.4,2.0,0.2,113.4,47.0,23.4,2.0
22100077,2021-10-29,LAL,CLE,1,0.4,116.0,44.6,24.8,2.0,0.6,105.0,46.4,25.0,2.0
22100084,2021-10-30,MEM,MIA,0,0.6,114.0,50.2,26.2,2.0,0.8,111.0,55.4,23.6,1.0
22100080,2021-10-30,NOP,NYK,0,0.2,103.2,51.2,20.4,1.0,0.8,115.8,47.8,24.2,2.0
22100085,2021-10-30,MIL,SAS,0,0.6,114.0,44.2,22.2,3.0,0.2,110.0,45.4,27.8,2.0
22100082,2021-10-30,PHI,ATL,1,0.6,110.0,43.0,22.4,2.0,0.6,108.6,51.2,24.4,2.0
22100078,2021-10-30,WAS,BOS,1,0.8,112.2,48.0,20.8,2.0,0.4,114.2,46.2,25.2,3.0
22100086,2021-10-30,GSW,OKC,1,0.8,112.4,48.0,28.4,2.0,0.2,100.2,43.0,21.0,3.0
22100081,2021-10-30,IND,TOR,0,0.2,108.6,46.0,21.6,1.0,0.6,109.2,47.4,21.2,1.0
22100090,2021-10-31,CHA,POR,1,0.6,116.4,44.6,25.4,2.0,0.6,113.6,51.0,21.4,2.0
22100089,2021-10-31,DAL,SAC,1,0.6,97.0,46.2,19.4,2.0,0.6,111.0,45.4,23.4,2.0
22100093,2021-10-31,LAL,HOU,1,0.6,115.8,44.0,25.4,2.0,0.2,104.8,45.0,21.8,3.0
22100091,2021-10-31,MIL,UTA,0,0.4,107.2,43.8,21.2,1.0,0.8,112.0,51.4,18.6,1.0
22100092,2021-10-31,BKN,DET,1,0.6,102.2,47.4,21.6,2.0,0.2,97.2,44.2,21.0,1.0
22100101,2021-11-01,MIN,ORL,0,0.6,104.4,45.8,23.6,2.0,0.2,104.6,44.2,22.0,2.0
22100096,2021-11-01,PHI,POR,1,0.6,111.0,41.0,22.4,2.0,0.6,112.0,50.6,22.4,1.0
22100095,2021-11-01,IND,SAS,1,0.2,100.6,45.6,21.0,2.0,0.2,105.8,46.6,27.0,2.0
22100094,2021-11-01,CHA,CLE,0,0.6,116.8,44.2,26.2,1.0,0.6,97.0,48.6,22.0,2.0
22100098,2021-11-01,BOS,CHI,0,0.4,109.8,45.8,23.0,2.0,0.8,109.2,39.8,24.2,2.0
22100100,2021-11-01,MEM,DEN,1,0.4,108.2,46.0,25.8,2.0,0.6,99.6,44.4,23.6,2.0
22100102,2021-11-01,LAC,OKC,1,0.2,102.8,41.0,24.0,3.0,0.2,99.4,42.0,20.0,2.0
22100099,2021-11-01,NYK,TOR,0,0.8,112.8,44.2,23.2,2.0,0.6,105.6,45.0,20.4,2.0
22100097,2021-11-01,ATL,WAS,1,0.4,104.8,50.0,23.0,2.0,0.8,115.6,50.2,20.6,2.0
22100104,2021-11-02,DAL,MIA,0,0.8,100.6,45.2,21.0,2.0,0.8,109.4,53.8,24.2,3.0
22100103,2021-11-02,DET,MIL,0,0.2,97.8,40.6,21.8,2.0,0.4,107.2,45.0,20.6,2.0
22100105,2021-11-02,UTA,SAC,1,0.8,112.0,49.6,17.6,2.0,0.4,106.0,48.0,22.6,2.0
22100106,2021-11-02,PHX,NOP,1,0.4,105.2,47.6,26.2,3.0,0.2,104.2,51.4,21.2,3.0
22100107,2021-11-02,LAL,HOU,1,0.8,113.8,43.4,24.8,2.0,0.2,100.6,47.8,21.2,2.0
22100109,2021-11-03,IND,NYK,1,0.2,106.4,42.4,24.8,2.0,0.6,109.4,44.8,20.4,2.0
22100108,2021-11-03,CLE,POR,1,0.6,99.4,47.6,21.6,2.0,0.4,105.8,50.0,21.8,2.0
22100113,2021-11-03,BKN,ATL,1,0.6,102.8,46.2,22.4,3.0,0.6,109.4,48.6,23.8,2.0
22100110,2021-11-03,ORL,BOS,0,0.2,105.6,43.0,21.8,2.0,0.4,116.0,45.0,23.2,2.0
22100118,2021-11-03,SAC,NOP,1,0.4,108.4,45.2,23.4,1.0,0.2,106.4,47.8,22.4,1.0
22100111,2021-11-03,PHI,CHI,1,0.8,111.8,40.8,25.8,2.0,0.8,109.2,40.6,23.8,2.0
22100116,2021-11-03,SAS,DAL,0,0.2,110.2,46.0,29.0,2.0,0.6,102.0,43.4,19.6,1.0
22100114,2021-11-03,MEM,DEN,1,0.4,105.4,47.4,24.6,2.0,0.4,98.6,44.2,23.8,2.0
22100115,2021-11-03,MIN,LAC,0,0.4,99.0,46.0,22.6,2.0,0.4,100.0,43.4,22.8,2.0
22100112,2021-11-03,WAS,TOR,0,0.6,110.8,49.8,21.2,2.0,0.8,109.2,44.8,21.8,2.0
22100117,2021-11-03,GSW,CHA,1,0.8,108.8,49.2,28.4,4.0,0.4,116.6,43.8,26.4,2.0
22100119,2021-11-04,DET,PHI,0,0.2,99.2,38.6,23.2,2.0,0.8,109.4,38.4,25.6,1.0
22100121,2021-11-04,MIA,BOS,0,1.0,116.2,51.8,25.6,2.0,0.4,113.0,46.4,23.6,1.0
22100122,2021-11-04,PHX,HOU,1,0.6,108.0,47.0,28.0,2.0,0.0,99.2,44.6,20.8,2.0
22100123,2021-11-04,LAL,OKC,0,0.8,113.4,44.8,24.2,2.0,0.2,100.0,44.4,19.0,3.0
22100120,2021-11-04,ATL,UTA,0,0.4,106.6,49.2,23.6,1.0,0.8,113.8,51.2,17.6,2.0
22100124,2021-11-05,DET,BKN,0,0.2,98.0,39.6,22.2,1.0,0.8,107.2,45.8,25.6,2.0
22100128,2021-11-05,MIL,NYK,0,0.4,106.4,46.6,22.0,3.0,0.6,108.2,43.6,21.0,2.0
22100131,2021-11-05,POR,IND,1,0.4,109.4,48.4,23.6,2.0,0.4,106.8,42.8,25.4,2.0
22100125,2021-11-05,ORL,SAS,0,0.2,103.4,44.4,20.6,2.0,0.2,109.6,46.4,28.2,2.0
22100127,2021-11-05,TOR,CLE,0,1.0,109.4,43.8,19.8,2.0,0.6,101.0,46.4,22.2,2.0
22100130,2021-11-05,GSW,NOP,1,0.8,108.6,49.2,29.6,2.0,0.0,104.8,43.8,23.4,2.0
22100129,2021-11-05,MIN,LAC,0,0.2,102.8,44.4,23.6,2.0,0.6,102.4,41.6,24.8,2.0
22100126,2021-11-05,WAS,MEM,1,0.6,112.8,48.0,21.8,2.0,0.6,103.4,44.8,25.2,2.0
22100132,2021-11-05,SAC,CHA,1,0.6,109.4,43.2,23.6,2.0,0.4,109.2,43.2,24.8,2.0
22100138,2021-11-06,POR,LAL,1,0.4,108.2,47.2,24.6,1.0,0.6,109.2,43.4,24.6,2.0
22100135,2021-11-06,CHI,PHI,0,0.6,109.4,41.6,22.8,3.0,1.0,111.4,40.2,25.2,2.0
22100137,2021-11-06,PHX,ATL,1,0.6,109.6,46.8,27.6,2.0,0.2,105.8,44.6,23.0,2.0
22100136,2021-11-06,DAL,BOS,1,0.6,100.6,44.6,18.8,3.0,0.4,104.0,45.0,20.2,2.0
22100133,2021-11-06,DEN,HOU,1,0.4,102.4,43.6,24.4,3.0,0.0,102.0,45.2,21.8,2.0
22100134,2021-11-06,MIA,UTA,1,0.8,110.4,52.4,23.6,2.0,0.8,112.6,52.2,19.6,2.0
22100142,2021-11-07,WAS,MIL,1,0.6,112.6,49.2,25.0,2.0,0.2,102.2,45.6,21.0,2.0
22100139,2021-11-07,TOR,BKN,0,0.8,106.0,44.6,19.4,2.0,0.8,105.6,44.0,26.0,2.0
22100143,2021-11-07,SAC,IND,0,0.6,115.4,46.4,23.8,2.0,0.4,108.0,42.8,27.2,2.0
22100144,2021-11-07,OKC,SAS,1,0.4,100.8,46.0,18.8,3.0,0.4,105.8,44.2,26.2,2.0
22100140,2021-11-07,NYK,CLE,0,0.6,108.4,46.4,19.4,2.0,0.6,103.0,42.8,24.2,2.0
22100145,2021-11-07,GSW,HOU,1,0.8,110.0,50.4,31.6,2.0,0.0,99.6,44.8,20.8,1.0
22100141,2021-11-07,ORL,UTA,1,0.2,99.0,46.4,20.8,2.0,0.6,111.2,46.8,20.0,1.0
22100146,2021-11-07,LAC,CHA,1,0.6,100.0,45.4,21.0,2.0,0.2,107.2,40.8,26.2,2.0
22100151,2021-11-08,DEN,MIA,1,0.6,99.4,45.6,24.4,2.0,0.8,112.8,47.2,25.4,2.0
22100149,2021-11-08,MEM,MIN,1,0.6,101.6,42.6,23.6,3.0,0.2,100.0,44.6,23.0,3.0
22100148,2021-11-08,CHI,BKN,1,0.4,108.2,45.0,22.0,2.0,1.0,110.2,45.2,27.6,1.0
22100147,2021-11-08,PHI,NYK,0,1.0,112.2,39.2,25.2,2.0,0.4,109.4,43.0,20.4,1.0
22100153,2021-11-08,SAC,PHX,0,0.4,111.0,44.0,24.0,1.0,0.8,112.8,47.6,27.4,2.0
22100152,2021-11-08,GSW,ATL,1,0.8,112.8,49.4,31.8,1.0,0.2,107.0,46.0,21.4,2.0
22100150,2021-11-08,DAL,NOP,1,0.6,101.2,43.6,19.0,2.0,0.0,102.0,43.4,23.2,3.0
22100154,2021-11-08,LAL,CHA,1,0.6,104.2,47.2,22.8,2.0,0.2,108.6,42.2,26.0,1.0
22100155,2021-11-09,PHI,MIL,0,0.8,107.0,41.2,24.4,1.0,0.2,99.4,46.8,20.0,2.0
22100157,2021-11-09,LAC,POR,1,0.8,108.2,48.2,22.0,2.0,0.4,107.0,45.0,24.8,3.0
22100156,2021-11-09,UTA,ATL,1,0.6,111.4,46.0,21.2,2.0,0.2,110.8,43.2,20.8,1.0
22100170,2021-11-10,LAL,MIA,1,0.6,106.8,49.0,24.0,2.0,0.6,109.2,42.6,25.2,2.0
22100161,2021-11-10,NYK,MIL,0,0.4,105.4,46.6,21.0,2.0,0.4,104.4,46.8,20.2,1.0
22100169,2021-11-10,GSW,MIN,1,1.0,118.0,47.6,32.2,2.0,0.0,101.0,43.8,21.8,2.0
22100159,2021-11-10,ORL,BKN,0,0.4,98.6,45.0,20.8,3.0,0.8,108.2,43.6,27.4,2.0
22100167,2021-11-10,DEN,IND,1,0.6,100.8,45.2,24.4,2.0,0.6,107.2,44.4,25.8,3.0
22100168,2021-11-10,PHX,POR,1,1.0,113.2,44.0,28.4,2.0,0.4,106.2,44.2,24.6,1.0
22100166,2021-11-10,SAS,SAC,1,0.4,104.8,43.8,27.8,3.0,0.4,112.0,42.0,23.6,2.0
22100163,2021-11-10,CHI,DAL,1,0.6,111.2,48.8,21.2,2.0,0.8,107.8,45.6,21.6,2.0
22100165,2021-11-10,NOP,OKC,0,0.0,98.6,41.4,25.0,2.0,0.6,101.0,49.0,19.2,3.0
22100160,2021-11-10,BOS,TOR,1,0.4,103.4,44.8,20.6,4.0,0.6,104.6,43.6,20.4,3.0
22100158,2021-11-10,CLE,WAS,0,0.8,108.0,45.2,24.8,3.0,0.6,108.4,47.4,24.6,3.0
22100162,2021-11-10,HOU,DET,0,0.0,102.8,45.0,21.2,3.0,0.2,95.6,41.0,21.2,5.0
22100164,2021-11-10,MEM,CHA,0,0.6,105.8,42.6,24.2,2.0,0.0,108.2,44.4,23.4,2.0
22100173,2021-11-11,LAC,MIA,1,1.0,113.2,48.2,23.6,2.0,0.4,106.8,42.0,24.2,1.0
22100172,2021-11-11,UTA,IND,0,0.6,112.0,46.0,22.8,2.0,0.6,108.0,46.0,25.2,1.0
22100171,2021-11-11,PHI,TOR,0,0.6,106.2,43.6,21.8,2.0,0.4,102.8,42.2,20.8,1.0
22100175,2021-11-12,BOS,MIL,1,0.6,101.8,42.8,20.2,2.0,0.6,107.8,48.0,22.8,2.0
22100184,2021-11-12,LAL,MIN,0,0.6,111.8,50.4,24.8,2.0,0.0,104.8,42.6,23.6,2.0
22100179,2021-11-12,NOP,BKN,0,0.0,95.2,42.8,23.8,2.0,0.8,109.4,45.2,27.2,2.0
22100174,2021-11-12,CHA,NYK,1,0.2,109.8,45.0,24.4,2.0,0.4,104.6,46.0,20.8,2.0
22100178,2021-11-12,MEM,PHX,0,0.6,106.8,47.6,24.4,2.0,1.0,116.8,41.4,28.4,2.0
22100177,2021-11-12,HOU,POR,0,0.0,106.6,42.4,21.0,2.0,0.4,107.4,44.4,25.2,2.0
22100180,2021-11-12,OKC,SAC,1,0.6,98.0,51.8,19.6,2.0,0.4,112.8,43.2,22.8,2.0
22100182,2021-11-12,DEN,ATL,1,0.6,102.4,43.4,23.4,2.0,0.0,106.8,40.2,20.4,3.0
22100183,2021-11-12,GSW,CHI,1,1.0,122.0,47.0,30.8,2.0,0.6,113.2,49.0,23.2,2.0
22100181,2021-11-12,SAS,DAL,0,0.4,111.6,42.6,29.0,2.0,0.6,108.2,45.2,21.4,2.0
22100176,2021-11-12,CLE,DET,1,0.8,108.4,43.8,24.8,2.0,0.2,96.0,41.2,20.6,2.0
22100185,2021-11-13,UTA,MIA,0,0.4,108.2,41.6,24.0,2.0,0.2,103.6,43.0,22.8,2.0
22100191,2021-11-13,LAC,MIN,1,1.0,115.8,46.4,24.0,2.0,0.2,106.8,44.0,24.2,1.0
22100186,2021-11-13,IND,PHI,1,0.6,104.0,48.8,21.6,2.0,0.4,107.4,44.4,22.8,2.0
22100190,2021-11-13,CLE,BOS,1,0.8,105.4,42.0,26.0,1.0,0.8,103.4,45.8,20.6,1.0
22100188,2021-11-13,NOP,MEM,1,0.0,97.6,42.8,24.8,1.0,0.4,104.4,48.4,24.2,1.0
22100187,2021-11-13,ORL,WAS,0,0.4,96.0,45.6,20.4,3.0,0.6,104.8,44.8,25.8,3.0
22100189,2021-11-13,TOR,DET,0,0.4,103.2,42.0,21.0,2.0,0.2,93.4,44.0,20.0,1.0
22100193,2021-11-14,ATL,MIL,1,0.0,104.4,39.8,19.8,2.0,0.4,107.0,45.4,21.8,2.0
22100196,2021-11-14,OKC,BKN,0,0.8,102.6,53.2,19.4,2.0,0.8,110.0,43.6,25.8,2.0
22100195,2021-11-14,HOU,PHX,0,0.0,101.6,44.6,18.2,2.0,1.0,118.2,42.2,27.6,2.0
22100197,2021-11-14,DEN,POR,1,0.8,104.0,45.2,23.2,2.0,0.6,107.4,47.0,24.6,2.0
22100192,2021-11-14,LAL,SAS,1,0.4,104.6,50.6,23.0,2.0,0.4,109.8,43.6,28.2,2.0
22100198,2021-11-14,LAC,CHI,0,1.0,116.4,50.8,24.4,1.0,0.4,106.2,46.6,20.8,2.0
22100194,2021-11-14,CHA,GSW,1,0.4,112.2,45.0,25.8,2.0,1.0,123.0,45.8,29.6,2.0
22100207,2021-11-15,OKC,MIA,0,0.8,103.0,51.8,20.0,1.0,0.4,110.2,43.6,23.8,2.0
22100202,2021-11-15,ATL,ORL,1,0.2,108.8,43.6,20.4,1.0,0.2,91.4,44.2,20.4,2.0
22100203,2021-11-15,NYK,IND,1,0.4,104.2,47.0,19.6,3.0,0.6,105.4,46.4,23.0,2.0
22100206,2021-11-15,MIN,PHX,0,0.2,104.2,44.4,23.8,2.0,1.0,116.6,43.4,25.6,1.0
22100200,2021-11-15,DET,SAC,0,0.4,101.0,42.2,22.6,2.0,0.2,111.0,45.6,21.4,3.0
22100199,2021-11-15,CLE,BOS,0,0.8,102.2,41.2,23.6,2.0,0.6,102.8,45.2,19.8,2.0
22100201,2021-11-15,WAS,NOP,1,0.8,103.4,47.2,26.2,2.0,0.2,100.2,42.2,25.8,2.0
22100209,2021-11-15,LAL,CHI,0,0.6,106.6,50.0,24.2,1.0,0.6,106.6,46.2,20.8,1.0
22100204,2021-11-15,DAL,DEN,1,0.8,110.8,46.6,24.0,3.0,1.0,107.6,46.2,24.2,1.0
22100205,2021-11-15,MEM,HOU,1,0.2,103.0,49.0,22.8,2.0,0.0,97.2,45.6,17.0,1.0
22100208,2021-11-15,POR,TOR,1,0.4,104.4,45.8,23.6,1.0,0.2,105.6,41.4,21.8,2.0
22100211,2021-11-16,UTA,PHI,1,0.2,106.0,40.0,22.6,3.0,0.2,108.2,43.8,21.6,3.0
22100212,2021-11-16,LAC,SAS,1,0.8,113.6,47.2,24.0,2.0,0.4,109.4,44.2,28.8,2.0
22100210,2021-11-16,BKN,GSW,0,0.8,114.8,43.4,27.0,2.0,0.8,118.2,45.8,28.6,2.0
22100219,2021-11-17,MIL,LAL,1,0.4,107.4,44.0,22.8,3.0,0.6,109.2,46.8,24.0,2.0
22100218,2021-11-17,NYK,ORL,0,0.4,100.0,44.4,20.8,2.0,0.2,97.8,43.2,23.4,2.0
22100214,2021-11-17,DET,IND,1,0.4,102.8,43.4,23.0,2.0,0.6,101.0,47.2,20.6,2.0
22100220,2021-11-17,MIN,SAC,1,0.2,106.6,46.8,24.0,2.0,0.2,108.8,43.8,22.0,2.0
22100215,2021-11-17,ATL,BOS,1,0.4,111.2,42.8,23.2,2.0,0.6,103.4,45.2,21.2,2.0
22100216,2021-11-17,BKN,CLE,1,0.6,111.4,41.4,25.4,1.0,0.6,100.2,41.8,22.8,2.0
22100217,2021-11-17,MIA,NOP,1,0.4,107.2,45.4,22.2,2.0,0.2,103.2,42.8,25.2,2.0
22100223,2021-11-17,POR,CHI,1,0.4,107.0,43.2,24.2,2.0,0.8,109.8,44.2,23.0,2.0
22100222,2021-11-17,PHX,DAL,1,1.0,112.2,45.4,24.6,2.0,0.8,111.2,44.2,25.8,2.0
22100221,2021-11-17,OKC,HOU,1,0.6,99.6,50.2,20.6,2.0,0.0,98.8,45.4,18.0,2.0
22100213,2021-11-17,CHA,WAS,1,0.6,111.4,47.2,24.6,3.0,1.0,104.4,46.8,27.0,2.0
22100228,2021-11-18,DEN,PHI,0,0.8,108.8,46.4,24.4,3.0,0.0,102.4,44.0,21.0,2.0
22100227,2021-11-18,MIN,SAS,1,0.4,104.4,44.8,23.4,1.0,0.2,107.4,42.8,29.4,2.0
22100224,2021-11-18,CLE,GSW,0,0.4,94.8,42.2,20.6,1.0,0.8,117.6,48.2,27.4,2.0
22100226,2021-11-18,MEM,LAC,1,0.4,112.8,51.0,25.6,3.0,0.8,110.8,47.6,22.4,2.0
22100229,2021-11-18,UTA,TOR,1,0.4,107.0,45.0,22.8,2.0,0.2,108.0,40.2,21.8,3.0
22100225,2021-11-18,MIA,WAS,1,0.6,110.6,45.8,23.6,1.0,0.8,98.8,45.8,24.8,1.0
22100232,2021-11-19,BOS,LAL,1,0.6,102.4,46.4,22.0,2.0,0.4,104.4,46.2,22.8,2.0
22100233,2021-11-19,BKN,ORL,1,0.8,114.2,42.4,27.4,2.0,0.4,100.8,44.8,22.8,2.0
22100230,2021-11-19,CHA,IND,1,0.8,109.6,50.2,26.6,2.0,0.4,100.0,45.0,20.8,2.0
22100236,2021-11-19,DEN,CHI,0,0.6,104.0,45.8,23.2,1.0,0.6,107.6,40.2,23.4,2.0
22100237,2021-11-19,PHX,DAL,1,1.0,111.4,47.6,24.4,2.0,0.6,109.4,46.0,27.6,2.0
22100231,2021-11-19,DET,GSW,0,0.6,104.2,43.0,22.8,2.0,0.8,113.0,47.2,28.4,1.0
22100235,2021-11-19,NOP,LAC,1,0.2,104.4,42.6,23.4,2.0,0.6,109.0,45.8,22.2,1.0
22100234,2021-11-19,MIL,OKC,1,0.6,110.4,44.6,23.8,2.0,0.6,100.0,50.0,20.0,2.0
22100238,2021-11-19,SAC,TOR,0,0.2,110.0,46.6,21.8,2.0,0.2,108.0,40.2,22.0,1.0
22100241,2021-11-20,WAS,MIA,1,0.6,98.0,44.8,25.0,2.0,0.8,109.6,44.6,23.8,2.0
22100244,2021-11-20,MIL,ORL,1,0.6,106.0,44.8,23.8,1.0,0.2,102.0,46.0,23.2,1.0
22100246,2021-11-20,POR,PHI,1,0.6,107.6,43.4,23.6,3.0,0.2,103.8,43.6,21.4,2.0
22100240,2021-11-20,IND,NOP,1,0.4,104.0,43.0,20.2,1.0,0.4,103.2,43.6,22.4,1.0
22100239,2021-11-20,NYK,HOU,1,0.4,97.8,47.0,21.6,3.0,0.0,95.2,46.2,17.8,3.0
22100243,2021-11-20,BOS,OKC,1,0.6,107.6,47.8,22.2,1.0,0.4,96.2,49.4,18.8,1.0
22100247,2021-11-20,SAC,UTA,0,0.2,107.0,45.4,21.2,1.0,0.6,110.8,44.2,25.4,2.0
22100245,2021-11-20,MIN,MEM,1,0.6,105.4,46.2,23.4,2.0,0.4,111.8,50.2,25.6,2.0
22100242,2021-11-20,ATL,CHA,1,0.6,110.6,43.8,24.6,3.0,1.0,109.2,48.2,27.6,1.0
22100249,2021-11-21,DET,LAL,0,0.4,102.2,40.2,22.4,2.0,0.2,102.0,42.8,21.6,2.0
22100250,2021-11-21,CHI,NYK,1,0.6,107.0,41.0,22.0,2.0,0.4,98.4,43.4,21.6,1.0
22100248,2021-11-21,LAC,DAL,1,0.4,102.8,46.0,22.6,2.0,0.4,108.6,44.8,27.2,2.0
22100251,2021-11-21,PHX,DEN,1,1.0,110.0,50.4,24.6,2.0,0.4,105.4,45.6,24.2,2.0
22100252,2021-11-21,GSW,TOR,1,0.8,109.4,46.2,28.2,2.0,0.4,112.0,42.6,22.0,2.0
22100259,2021-11-22,NOP,MIN,0,0.4,99.6,45.4,20.6,2.0,0.6,111.6,45.4,24.2,2.0
22100253,2021-11-22,CLE,BKN,0,0.4,93.8,42.6,20.8,4.0,0.8,112.6,41.2,25.4,3.0
22100258,2021-11-22,MIL,ORL,1,0.6,107.0,46.8,23.0,2.0,0.2,105.6,44.0,24.6,2.0
22100257,2021-11-22,CHI,IND,0,0.8,110.2,42.2,22.6,1.0,0.4,104.0,41.6,22.0,2.0
22100262,2021-11-22,SAC,PHI,0,0.2,104.6,43.6,21.2,2.0,0.2,104.2,40.8,22.0,2.0
22100260,2021-11-22,SAS,PHX,0,0.2,106.6,42.0,28.8,4.0,1.0,111.4,51.4,25.8,1.0
22100256,2021-11-22,BOS,HOU,1,0.6,105.4,46.8,23.4,2.0,0.0,94.2,47.4,18.6,2.0
22100255,2021-11-22,ATL,OKC,1,0.8,114.0,46.6,25.0,2.0,0.2,96.2,49.8,20.8,2.0
22100261,2021-11-22,UTA,MEM,0,0.6,113.4,45.8,25.2,2.0,0.4,109.2,45.4,24.4,2.0
22100254,2021-11-22,WAS,CHA,0,0.6,99.2,42.0,24.4,2.0,0.8,106.6,48.6,26.4,2.0
22100264,2021-11-23,NYK,LAL,1,0.4,99.0,44.6,21.0,2.0,0.4,109.6,44.2,24.0,2.0
22100263,2021-11-23,DET,MIA,0,0.4,109.8,39.4,24.2,2.0,0.8,107.8,42.0,24.4,3.0
22100266,2021-11-23,LAC,DAL,0,0.4,96.4,43.0,19.2,2.0,0.4,105.4,44.0,26.8,2.0
22100265,2021-11-23,POR,DEN,1,0.8,109.4,41.8,23.4,3.0,0.2,103.8,44.2,23.0,2.0
22100268,2021-11-24,IND,LAL,0,0.4,102.2,46.0,20.8,2.0,0.2,106.8,45.0,23.0,1.0
22100274,2021-11-24,MIN,MIA,1,0.8,113.2,47.0,23.4,2.0,0.8,105.6,42.6,24.2,1.0
22100270,2021-11-24,BOS,BKN,0,0.8,109.2,49.0,23.2,2.0,0.8,112.0,42.8,26.4,2.0
22100278,2021-11-24,GSW,PHI,1,0.8,109.4,46.2,29.0,3.0,0.4,102.8,42.0,20.0,2.0
22100267,2021-11-24,CLE,PHX,0,0.2,96.6,45.2,20.2,2.0,1.0,111.4,49.8,27.0,2.0
22100279,2021-11-24,SAC,POR,1,0.2,102.8,43.6,20.6,2.0,0.8,112.4,40.0,24.2,1.0
22100277,2021-11-24,SAS,ATL,0,0.0,101.6,42.2,26.6,2.0,1.0,117.4,45.4,26.0,2.0
22100271,2021-11-24,HOU,CHI,1,0.0,93.8,46.0,19.8,2.0,0.6,105.6,40.8,21.4,2.0
22100272,2021-11-24,MEM,TOR,0,0.6,114.2,43.6,25.4,2.0,0.2,109.8,42.6,22.0,3.0
22100276,2021-11-24,OKC,UTA,0,0.2,97.2,51.0,21.6,2.0,0.6,117.0,47.6,26.0,2.0
22100275,2021-11-24,NOP,WAS,1,0.2,96.4,47.6,19.6,2.0,0.4,99.0,45.4,23.2,2.0
22100273,2021-11-24,MIL,DET,1,0.8,109.0,50.0,24.0,2.0,0.2,102.8,39.6,21.8,1.0
22100269,2021-11-24,ORL,CHA,0,0.2,105.6,44.6,23.6,2.0,0.8,107.6,46.0,25.6,2.0
22100288,2021-11-26,DEN,MIL,0,0.0,99.0,41.8,22.4,3.0,1.0,111.8,55.2,23.8,2.0
22100281,2021-11-26,CHA,MIN,1,0.8,107.6,48.0,26.2,2.0,1.0,116.6,46.6,24.6,2.0
22100282,2021-11-26,NYK,PHX,0,0.6,101.0,44.8,22.2,3.0,1.0,115.6,48.8,28.0,2.0
22100290,2021-11-26,GSW,POR,1,1.0,112.2,44.6,29.2,2.0,0.8,117.6,41.4,25.2,2.0
22100291,2021-11-26,LAL,SAC,0,0.4,111.0,46.8,23.2,2.0,0.2,102.0,42.8,18.4,2.0
22100285,2021-11-26,MEM,ATL,0,0.6,116.6,43.8,26.2,2.0,1.0,118.2,44.0,27.0,2.0
22100287,2021-11-26,SAS,BOS,1,0.0,101.0,42.8,26.0,2.0,0.6,110.4,48.8,23.6,2.0
22100289,2021-11-26,UTA,NOP,0,0.8,118.0,48.6,25.2,2.0,0.4,101.8,49.0,22.2,2.0
22100283,2021-11-26,ORL,CHI,0,0.2,103.2,46.6,22.2,2.0,0.4,104.0,41.6,20.4,2.0
22100284,2021-11-26,IND,TOR,1,0.4,108.6,47.6,22.6,2.0,0.4,110.8,41.6,22.8,2.0
22100286,2021-11-26,OKC,WAS,0,0.2,100.0,51.2,20.6,2.0,0.2,98.4,46.0,23.2,2.0
22100280,2021-11-26,LAC,DET,1,0.4,99.2,43.6,19.4,3.0,0.2,100.0,39.0,20.4,2.0
22100296,2021-11-27,CHI,MIA,0,0.6,107.2,43.8,22.2,1.0,0.6,105.2,41.6,24.8,3.0
22100292,2021-11-27,PHI,MIN,0,0.4,99.4,41.0,20.2,3.0,0.8,118.2,48.6,25.4,1.0
22100293,2021-11-27,ATL,NYK,0,1.0,118.8,44.6,27.2,1.0,0.4,102.0,45.8,20.4,1.0
22100295,2021-11-27,CLE,ORL,1,0.0,101.4,46.2,21.2,3.0,0.0,100.0,43.6,21.8,1.0
22100294,2021-11-27,BKN,PHX,0,0.8,112.6,44.0,26.0,3.0,1.0,118.2,46.0,28.2,1.0
22100299,2021-11-27,UTA,NOP,1,0.6,113.4,46.0,23.2,1.0,0.6,101.8,49.2,24.0,1.0
22100298,2021-11-27,DAL,WAS,0,0.4,103.2,42.8,25.2,4.0,0.4,101.2,45.0,22.0,1.0
22100297,2021-11-27,HOU,CHA,1,0.2,99.6,45.6,21.4,3.0,0.8,114.8,45.0,26.6,1.0
22100301,2021-11-28,IND,MIL,0,0.6,113.6,49.6,26.0,2.0,1.0,114.0,53.6,24.2,2.0
22100303,2021-11-28,MEM,SAC,1,0.4,109.4,41.2,25.0,2.0,0.4,110.8,44.6,21.0,2.0
22100302,2021-11-28,TOR,BOS,0,0.4,107.6,42.0,22.2,2.0,0.6,108.2,50.6,22.8,2.0
22100300,2021-11-28,LAC,GSW,0,0.4,99.4,44.0,21.4,2.0,1.0,112.4,43.6,30.4,2.0
22100304,2021-11-28,LAL,DET,1,0.4,118.0,47.4,24.8,2.0,0.0,99.8,41.0,20.6,2.0
22100305,2021-11-29,PHI,ORL,1,0.4,106.4,41.4,21.8,2.0,0.0,95.8,43.2,20.8,2.0
22100309,2021-11-29,MIN,IND,1,0.8,119.4,50.0,23.8,2.0,0.6,110.0,51.0,26.4,1.0
